Date,Site,Account,Keyword,Market,Location,Device,Tags,Rank,Base_Rank,Url,Advertiser_Competition,Global_Monthly_Searches,Regional_Monthly_Searches,CPC
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge robo advisor,US-en,,smartphone,"merrill edge, investing",2,2,www.merrilledge.com/guided-investing,0.251841,90,70,4.5
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge select,US-en,,smartphone,"merrill edge, research and guidance",1,1,www.merrilledge.com/research/select-fund-research,0.14285699999999998,10,10,1.45
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge select etfs,US-en,,smartphone,"merrill edge, research and guidance",1,1,www.merrilledge.com/research/select-etf-research,0.125,10,10,14.07
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge select funds,US-en,,smartphone,"merrill edge, research and guidance",1,1,www.merrilledge.com/research/select-fund-research,0.209184,30,30,16.3
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge tools,US-en,,smartphone,"merrill edge, sov, tools",1,1,www.merrilledge.com/m/pages/mobile/tools-calculators-mobile.aspx,0.14285699999999998,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge trading platform,US-en,,smartphone,"merrill edge, investing",1,1,www.merrilledge.com/dashboard,0.237854,210,170,9.99
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge trading rates,US-en,,smartphone,"merrill edge, general information",1,1,www.merrilledge.com/m/pages/mobile/pricing-mobile.aspx,0.14285699999999998,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill guided investing,US-en,,smartphone,"merrill edge, investing",1,1,www.merrilledge.com/guided-investing,0.21006799999999998,390,390,1.74
2020-09-07,www.merrilledge.com/,bankofamerica,merrill guided investing faqs,US-en,,smartphone,"merrill edge, investing",1,1,www.merrilledge.com/guided-investing/faq,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,midterm election and stock market,US-en,,smartphone,"merrill edge, articles",0,0,,0.0,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,millennials and saving for retirement,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.178571,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,millennials and saving money,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.047619,20,20,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,minimum retirement distribution,US-en,,smartphone,"merrill edge, articles",41,40,www.merrilledge.com/article/retirement-account-distributions-after-age-70,0.0705467,260,260,7.43
2020-09-07,www.merrilledge.com/,bankofamerica,mobile investing,US-en,,smartphone,"merrill edge, investing",12,10,www.merrilledge.com/m/pages/mobile/mobile-investing.aspx,0.317972,260,50,3.58
2020-09-07,www.merrilledge.com/,bankofamerica,mobile investing apps,US-en,,smartphone,"merrill edge, sov, investing",36,34,www.merrilledge.com/m/pages/mobile/mobile-investing.aspx,0.441062,390,170,3.87
2020-09-07,www.merrilledge.com/,bankofamerica,mobile trading,US-en,,smartphone,"merrill edge, sov, investing",35,32,www.merrilledge.com/m/pages/mobile/mobile-investing.aspx,0.22458499999999998,4400,260,3.37
2020-09-07,www.merrilledge.com/,bankofamerica,mobile trading app,US-en,,smartphone,"merrill edge, investing",36,33,www.merrilledge.com/m/pages/mobile/mobile-investing.aspx,0.32864899999999997,1000,140,3.75
2020-09-07,www.merrilledge.com/,bankofamerica,mobile trading apps,US-en,,smartphone,"merrill edge, sov, investing",38,35,www.merrilledge.com/m/pages/mobile/mobile-investing.aspx,0.32864899999999997,1000,140,3.75
2020-09-07,www.merrilledge.com/,bankofamerica,money and marriage,US-en,,smartphone,"merrill edge, articles",7,4,www.merrilledge.com/article/6-tips-for-financially-happy-marriage,0.08154760000000001,1000,720,2.57
2020-09-07,www.merrilledge.com/,bankofamerica,money and marriage tips,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/article/6-tips-for-financially-happy-marriage,0.11428599999999998,140,40,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,money management,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.333032,40500,14800,3.16
2020-09-07,www.merrilledge.com/,bankofamerica,money under 40,US-en,,smartphone,"merrill edge, articles",20,16,www.merrilledge.com/guidance/starting-out/saving-for-retirement,0.0138249,70,70,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,moving in together checklist,US-en,,smartphone,"merrill edge, articles",50,45,www.merrilledge.com/article/checklist-moving-in-together,0.0168261,720,390,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,moving-ahead-build-better-equity-portfolio,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/article/moving-ahead-build-better-equity-portfolio,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,multi generational ira,US-en,,smartphone,"merrill edge, articles",22,21,www.merrilledge.com/article/checklist-5-easy-steps-downsize-your-stuff,0.08441560000000001,70,50,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,multi generational living,US-en,,smartphone,"merrill edge, research and guidance",69,64,www.merrilledge.com/m/pages/mobile/family/supporting-family-mobile.aspx,0.056596400000000005,880,390,1.91
2020-09-07,www.merrilledge.com/,bankofamerica,multiple 529 plans,US-en,,smartphone,"merrill edge, ask merrill",1,1,www.merrilledge.com/ask/college/can-child-have-multiple-529-plans,0.08074529999999999,70,70,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,multiple 529 plans for one child,US-en,,smartphone,"merrill edge, ask merrill",1,1,www.merrilledge.com/ask/college/can-child-have-multiple-529-plans,0.11428599999999998,20,20,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,multiple iras,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/ask/retirement/how-many-iras-can-you-have,0.0682303,70,70,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,multiple retirement accounts,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/ask/retirement/how-many-iras-can-you-have,0.12218,70,50,3.55
2020-09-07,www.merrilledge.com/,bankofamerica,municipal bond returns,US-en,,smartphone,"merrill edge, articles",27,23,www.merrilledge.com/article/earn-tax-free-income-with-municipal-bonds,0.45511,320,260,7.08
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund,US-en,,smartphone,"merrill edge, sov, research and guidance",2,48,www.merrilledge.com/ask/taxes/how-are-mutual-funds-taxed,0.37149699999999997,368000,110000,8.39
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund calculator,US-en,,smartphone,"merrill edge, tools",71,68,www.merrilledge.com/guidance/tools/mutual-fund-calculator,0.148535,60500,9900,6.32
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund expenses,US-en,,smartphone,"merrill edge, tools",80,76,www.merrilledge.com/ask/investing/how-fees-and-expense-ratios-affect-returns,0.0917538,170,110,2.65
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund goals,US-en,,smartphone,"merrill edge, articles",49,47,www.merrilledge.com/investor-education/understanding-mutual-funds,0.035714300000000004,20,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund investing,US-en,,smartphone,"merrill edge, sov, investing",31,24,www.merrilledge.com/m/pages/mobile/investment-products/mutual-funds-mobile.aspx,0.406866,40500,8100,11.12
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund investment,US-en,,smartphone,"merrill edge, sov, investing",5,31,www.merrilledge.com/ask/taxes/how-are-mutual-funds-taxed,0.406866,40500,8100,11.12
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund investments,US-en,,smartphone,"merrill edge, sov, investing",3,32,www.merrilledge.com/ask/taxes/how-are-mutual-funds-taxed,0.406866,40500,8100,11.12
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund performance,US-en,,smartphone,"merrill edge, sov, research and guidance",45,41,www.merrilledge.com/research/mutual-fund-research,0.373962,2900,720,4.65
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund prospectus,US-en,,smartphone,"merrill edge, articles",10,9,www.merrilledge.com/article/how-to-read-a-mutual-fund-prospectus,0.175014,720,590,4.65
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund research,US-en,,smartphone,"merrill edge, sov, research and guidance",11,11,www.merrilledge.com/research/mutual-fund-research,0.447809,880,390,4.92
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund taxation,US-en,,smartphone,"merrill edge, ask merrill",1,1,www.merrilledge.com/ask/taxes/how-are-mutual-funds-taxed,0.0477707,1900,260,9.64
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund taxes,US-en,,smartphone,"merrill edge, articles",3,3,www.merrilledge.com/ask/taxes/how-are-mutual-funds-taxed,0.028731,3600,880,7.62
2020-09-07,www.merrilledge.com/,bankofamerica,mutual fund vs etf,US-en,,smartphone,"merrill edge, articles",23,18,www.merrilledge.com/article/etf-vs-mutual-fund-how-to-choose,0.0752083,40500,33100,3.16
2020-09-07,www.merrilledge.com/,bankofamerica,mutual funds,US-en,,smartphone,"merrill edge, sov, research and guidance",3,35,www.merrilledge.com/ask/taxes/how-are-mutual-funds-taxed,0.37149699999999997,368000,110000,8.39
2020-09-07,www.merrilledge.com/,bankofamerica,mutual funds capital gains tax,US-en,,smartphone,"merrill edge, ask merrill",1,1,www.merrilledge.com/ask/taxes/how-are-mutual-funds-taxed,0.0359161,720,320,11.91
2020-09-07,www.merrilledge.com/,bankofamerica,nbbo,US-en,,smartphone,"merrill edge, general information",63,61,www.merrilledge.com/investing/best-execution-trading,0.00186945,2900,880,2.58
2020-09-07,www.merrilledge.com/,bankofamerica,near retirement,US-en,,smartphone,"merrill edge, research and guidance",4,4,www.merrilledge.com/m/pages/mobile/retirement-planning/preparing-mobile.aspx,0.21173499999999998,110,50,0.66
2020-09-07,www.merrilledge.com/,bankofamerica,nearing retirement,US-en,,smartphone,"merrill edge, sov, retirement",4,4,www.merrilledge.com/m/pages/mobile/retirement-planning/preparing-mobile.aspx,0.21173499999999998,110,50,0.66
2020-09-07,www.merrilledge.com/,bankofamerica,need to buy a car,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.873418,170,70,4.8
2020-09-07,www.merrilledge.com/,bankofamerica,negotiating home sale,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/article/winning-negotiation-when-selling-your-home,0.132653,50,50,1.68
2020-09-07,www.merrilledge.com/,bankofamerica,net worth calculation,US-en,,smartphone,"merrill edge, sov, tools",48,43,www.merrilledge.com/article/measuring-wealth-whats-your-net-worth,0.027548200000000002,27100,18100,2.68
2020-09-07,www.merrilledge.com/,bankofamerica,net worth calculator,US-en,,smartphone,"merrill edge, sov, tools",26,25,www.merrilledge.com/guidance/tools/net-worth-calculator,0.027548200000000002,27100,18100,2.68
2020-09-07,www.merrilledge.com/,bankofamerica,new baby budget,US-en,,smartphone,"merrill edge, articles",89,84,www.merrilledge.com/article/budgeting-for-baby,0.25440300000000005,210,140,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,new investment account,US-en,,smartphone,"merrill edge, offers",20,16,www.merrilledge.com/investing/online-brokerage-account,0.666667,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,new investment account promotional offers,US-en,,smartphone,"merrill edge, offers",31,31,www.merrilledge.com/offers/retirement,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,new job checklist,US-en,,smartphone,"merrill edge, articles",25,20,www.merrilledge.com/article/job-changers-financial-checklist,0.0340136,110,50,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,new to investing,US-en,,smartphone,"merrill edge, research and guidance",18,14,www.merrilledge.com/guidance/start-investing,0.388967,1600,720,2.85
2020-09-07,www.merrilledge.com/,bankofamerica,newfound wealth,US-en,,smartphone,"merrill edge, articles",6,5,www.merrilledge.com/article/handling-new-wealth-checklist,0.00560224,70,40,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,newlywed finances,US-en,,smartphone,"merrill edge, articles",0,0,,0.441758,50,50,1.17
2020-09-07,www.merrilledge.com/,bankofamerica,nextgen college investing plan,US-en,,smartphone,"merrill edge, sov, college",3,3,www.merrilledge.com/m/pages/mobile/college-savings/529-mobile.aspx,0.11502799999999999,70,70,10.76
2020-09-07,www.merrilledge.com/,bankofamerica,nextgen college investment,US-en,,smartphone,"merrill edge, college",4,4,www.merrilledge.com/m/pages/mobile/college-savings/529-mobile.aspx,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,online brokerage,US-en,,smartphone,"merrill edge, sov, general information, mission critical",22,18,www.merrilledge.com/,0.683239,8100,4400,13.75
2020-09-07,www.merrilledge.com/,bankofamerica,online brokerage account,US-en,,smartphone,"merrill edge, sov, investing",18,14,www.merrilledge.com/investing/online-brokerage-account,0.685554,2900,1900,9.88
2020-09-07,www.merrilledge.com/,bankofamerica,online brokers comparison,US-en,,smartphone,"merrill edge, general information",0,0,,0.687912,1600,1000,6.1
2020-09-07,www.merrilledge.com/,bankofamerica,online college courses,US-en,,smartphone,"merrill edge, articles",0,0,,0.970685,18100,14800,71.0
2020-09-07,www.merrilledge.com/,bankofamerica,online investing,US-en,,smartphone,"merrill edge, sov, general information, mission critical",18,17,www.merrilledge.com/,0.804322,22200,3600,7.52
2020-09-07,www.merrilledge.com/,bankofamerica,online investment account,US-en,,smartphone,"merrill edge, investing",16,12,www.merrilledge.com/investing/online-trading,0.7741600000000001,260,140,13.75
2020-09-07,www.merrilledge.com/,bankofamerica,online investment advisor,US-en,,smartphone,"merrill edge, investing",29,25,www.merrilledge.com/guided-investing,0.614286,140,70,22.4
2020-09-07,www.merrilledge.com/,bankofamerica,online options trading,US-en,,smartphone,"merrill edge, sov, investing",28,24,www.merrilledge.com/m/pages/mobile/investment-products/options-mobile.aspx,0.387588,390,140,21.58
2020-09-07,www.merrilledge.com/,bankofamerica,online stock trades,US-en,,smartphone,"merrill edge, sov, general information",49,44,www.merrilledge.com/zero-dollar-trades,0.794243,18100,6600,7.63
2020-09-07,www.merrilledge.com/,bankofamerica,online stock trading,US-en,,smartphone,"merrill edge, sov, general information",37,32,www.merrilledge.com/,0.794243,18100,6600,7.63
2020-09-07,www.merrilledge.com/,bankofamerica,online stock trading comparison,US-en,,smartphone,"merrill edge, offers",64,60,www.merrilledge.com/m/pages/mobile/pricing-mobile.aspx,0.47089899999999996,40,30,4.11
2020-09-07,www.merrilledge.com/,bankofamerica,online stock trading offers,US-en,,smartphone,"merrill edge, offers",38,33,www.merrilledge.com/zero-dollar-trades,0.0,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,online trading,US-en,,smartphone,"merrill edge, sov, general information, mission critical",30,24,www.merrilledge.com/,0.831348,49500,5400,5.72
2020-09-07,www.merrilledge.com/,bankofamerica,online trading commissions,US-en,,smartphone,"merrill edge, investing",19,15,www.merrilledge.com/m/pages/mobile/pricing-mobile.aspx,0.0,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,online trading fees,US-en,,smartphone,"merrill edge, sov, general information",15,14,www.merrilledge.com/m/pages/mobile/pricing-mobile.aspx,0.371429,70,30,14.45
2020-09-07,www.merrilledge.com/,bankofamerica,online trading platform,US-en,,smartphone,"merrill edge, investing",56,49,www.merrilledge.com/dashboard,0.602683,12100,1000,8.79
2020-09-07,www.merrilledge.com/,bankofamerica,online trading rates,US-en,,smartphone,"merrill edge, general information",16,12,www.merrilledge.com/m/pages/mobile/pricing-mobile.aspx,0.25,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,open a brokerage account,US-en,,smartphone,"merrill edge, sov, investing",24,19,www.merrilledge.com/investing/online-brokerage-account,0.577348,1900,1300,15.06
2020-09-07,www.merrilledge.com/,bankofamerica,open a rollover ira,US-en,,smartphone,"merrill edge, retirement",9,9,www.merrilledge.com/m/pages/mobile/retirement/rollover-ira-mobile.aspx,0.7238100000000001,30,30,17.34
2020-09-07,www.merrilledge.com/,bankofamerica,open a roth ira,US-en,,smartphone,"merrill edge, sov, retirement",11,10,www.merrilledge.com/retirement/roth-ira,0.577513,5400,5400,14.19
2020-09-07,www.merrilledge.com/,bankofamerica,open a traditional ira,US-en,,smartphone,"merrill edge, retirement",10,9,www.merrilledge.com/retirement/traditional-ira,0.700824,320,320,20.71
2020-09-07,www.merrilledge.com/,bankofamerica,open an investment,US-en,,smartphone,"merrill edge, investing",20,14,www.merrilledge.com/investing/online-brokerage-account,0.52381,10,10,9.17
2020-09-07,www.merrilledge.com/,bankofamerica,open an investment account,US-en,,smartphone,"merrill edge, investing",17,12,www.merrilledge.com/m/pages/mobile/global-oao-mobile.aspx,0.5842189999999999,1000,720,31.23
